age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
67,Private,143319,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2414,0,25,United-States,<=50K
32,?,115545,Bachelors,13,Widowed,?,Not-in-family,White,Female,3360,0,43,Taiwan,<=50K
51,Private,244621,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2379,50,United-States,>50K
18,Private,292580,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,289439,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,1974,40,Canada,<=50K
42,Private,276387,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,>50K
49,Local-gov,123085,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,0,1884,40,United-States,<=50K
43,Local-gov,140339,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
35,Private,253055,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Local-gov,156032,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,48,United-States,<=50K
26,Private,358780,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
21,Private,1083073,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,106045,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,79243,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,209277,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,26,United-States,<=50K
47,Private,188989,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1908,40,United-States,>50K
53,Local-gov,103235,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1972,40,United-States,>50K
35,Self-emp-not-inc,84021,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5039,0,70,United-States,<=50K
22,Private,286779,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,30,United-States,<=50K
50,Private,139637,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,178188,Some-college,10,Never-married,Other-service,Other-relative,White,Male,0,0,28,United-States,<=50K
74,Private,160814,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Canada,<=50K
41,Private,140743,Masters,14,Never-married,Prof-specialty,Unmarried,Black,Male,7105,0,40,United-States,>50K
58,Private,96342,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
46,Private,200492,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
26,Private,209493,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,1568,40,United-States,>50K
47,Self-emp-not-inc,126235,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,1593,37,Italy,<=50K
39,Private,193820,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1926,40,United-States,>50K
57,Federal-gov,295444,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
59,Private,271832,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
61,Private,267089,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K
46,Self-emp-inc,198112,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
20,Private,145419,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,State-gov,346173,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,Private,351330,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,141465,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,<=50K
19,Private,232305,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,26,United-States,<=50K
42,Private,118246,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
52,Self-emp-not-inc,319941,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
53,Local-gov,204012,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
36,Private,178889,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,?,155890,Some-college,10,Never-married,?,Other-relative,White,Male,0,0,33,United-States,<=50K
25,Private,216835,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
18,?,173565,10th,6,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
60,Private,183158,9th,5,Separated,Sales,Other-relative,White,Female,0,0,41,Dominican-Republic,<=50K
19,Private,219035,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,<=50K
68,Private,194626,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
28,Private,119769,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,161512,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,163094,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
74,?,168925,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,8,United-States,<=50K
37,Private,79519,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
20,Local-gov,179951,Assoc-acdm,12,Never-married,Protective-serv,Own-child,White,Male,0,0,15,United-States,<=50K
20,Private,484952,11th,7,Never-married,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K
41,Private,78271,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
23,Local-gov,171960,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,195534,Some-college,10,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,Cambodia,<=50K
65,Private,299845,Bachelors,13,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,7,United-States,<=50K
34,Private,205327,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,46,Mexico,<=50K
49,Private,164937,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7366,0,40,United-States,>50K
46,Local-gov,350748,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,286436,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,250142,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,16,United-States,<=50K
19,?,239477,HS-grad,9,Never-married,?,Unmarried,White,Male,0,0,20,England,<=50K
53,Private,208924,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,251081,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,122249,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
38,Private,181242,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,174559,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40,Private,680853,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,4093,0,43,United-States,<=50K
68,Private,33491,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
27,Federal-gov,34275,Bachelors,13,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,160958,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
17,Private,238771,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
47,Private,206269,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,<=50K
34,State-gov,49938,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Ireland,<=50K
69,?,494651,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,1819,15,United-States,>50K
35,Private,281910,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
35,Self-emp-inc,311162,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,136042,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,188740,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,60,United-States,<=50K
41,Private,69393,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
21,Private,119749,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,52,United-States,<=50K
22,Private,285507,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
20,Private,319433,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
48,Private,167963,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7746,0,40,Portugal,>50K
63,Private,121347,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,<=50K
34,Private,227237,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,United-States,>50K
21,Private,38857,Assoc-voc,11,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
36,Private,44754,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
42,Self-emp-not-inc,152398,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,>50K
48,Federal-gov,96151,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
29,Private,362231,Assoc-voc,11,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,26,United-States,<=50K
42,Private,110764,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,199460,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
45,?,396571,Masters,14,Married-civ-spouse,?,Wife,White,Female,0,0,6,United-States,>50K
37,Self-emp-not-inc,183372,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,25,United-States,<=50K
28,Private,232733,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,394749,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Self-emp-inc,137071,11th,7,Never-married,Sales,Own-child,White,Female,0,0,28,United-States,<=50K
43,Private,235297,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Local-gov,180208,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,45,United-States,<=50K
60,Private,144566,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37,United-States,<=50K
60,Private,188113,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
24,Private,406837,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,52,United-States,<=50K
50,Self-emp-not-inc,41699,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K
46,Private,43861,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
25,Private,54042,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,?,82923,10th,6,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K
60,Private,84753,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,55,United-States,<=50K
25,Self-emp-inc,184436,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,7243,0,60,United-States,<=50K
46,Private,30557,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
33,Self-emp-not-inc,143994,5th-6th,3,Never-married,Adm-clerical,Not-in-family,Black,Female,754,0,45,Puerto-Rico,<=50K
36,Private,148559,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,?,<=50K
53,Private,142508,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Greece,<=50K
31,Private,112875,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
46,?,122931,10th,6,Divorced,?,Unmarried,White,Female,0,0,72,United-States,<=50K
48,Private,114880,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
49,Private,115955,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
62,?,239806,5th-6th,3,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,44,China,<=50K
37,Private,195725,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,195280,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,55,United-States,<=50K
28,?,197020,Bachelors,13,Divorced,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
38,Private,114570,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
32,Private,89848,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,>50K
57,Private,198908,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
55,Self-emp-not-inc,335723,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,60,United-States,>50K
28,?,177731,Bachelors,13,Never-married,?,Own-child,White,Female,0,0,25,United-States,<=50K
78,Self-emp-not-inc,167975,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,18,United-States,>50K
52,?,158208,10th,6,Divorced,?,Own-child,White,Female,0,0,40,United-States,<=50K
42,Private,179752,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
38,Private,436478,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
35,Private,189380,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,10551,0,50,United-States,>50K
37,Local-gov,68690,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States,<=50K
48,State-gov,244637,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
17,Private,220702,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,<=50K
34,Private,143864,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
56,State-gov,185784,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,88851,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,141475,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K
51,Private,169733,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,Self-emp-not-inc,111545,Bachelors,13,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,20,South,<=50K
31,Private,183763,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2419,40,United-States,>50K
18,Private,166745,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,<=50K
39,Self-emp-not-inc,181915,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,<=50K
63,Self-emp-inc,191349,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,37,United-States,<=50K
24,Private,175223,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
45,Local-gov,179663,Masters,14,Divorced,Tech-support,Unmarried,White,Male,0,0,46,United-States,<=50K
31,Private,300120,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K
21,Self-emp-not-inc,108192,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
66,Private,176984,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Private,34732,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,109783,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,28,United-States,<=50K
23,Private,263263,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,278371,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7345,0,36,United-States,>50K
30,Private,132863,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8088,0,60,United-States,>50K
28,Private,266111,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
21,Private,191706,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Female,0,0,32,United-States,<=50K
48,Private,340488,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
28,Private,335035,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
36,Private,170549,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,50,United-States,>50K
23,Local-gov,950164,HS-grad,9,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,<=50K
24,Private,36932,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
26,Federal-gov,103872,Some-college,10,Never-married,Armed-Forces,Own-child,White,Female,0,0,40,United-States,<=50K
39,Private,239536,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,124195,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,304616,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
36,Private,151568,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,>50K
34,Private,306044,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,291312,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
61,Private,49250,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,351245,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
46,State-gov,103384,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,200299,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,321246,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,52,United-States,<=50K
25,Private,230886,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,Federal-gov,15330,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,221113,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,0,0,20,United-States,<=50K
42,Private,204929,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,134,35,United-States,<=50K
40,Federal-gov,356449,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
52,Local-gov,141722,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,15197,0,40,United-States,>50K
34,Local-gov,247634,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
26,Private,198301,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Self-emp-not-inc,176728,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Male,0,1975,40,United-States,<=50K
37,Federal-gov,404568,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
73,Self-emp-inc,143193,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
39,Private,349478,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,United-States,<=50K
43,Private,160715,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
48,Private,46240,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
76,Private,125767,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,188703,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
24,Private,283370,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
74,?,155253,7th-8th,4,Married-civ-spouse,?,Husband,Black,Male,0,0,10,United-States,<=50K
45,Private,175274,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,?,<=50K
24,Private,182867,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
46,?,168780,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,5,United-States,<=50K
63,Self-emp-not-inc,108660,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,Canada,<=50K
43,Self-emp-not-inc,124052,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
57,Private,324394,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Private,220378,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,175104,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,4087,0,40,United-States,<=50K
32,Self-emp-not-inc,149015,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,<=50K
40,Private,436640,11th,7,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
53,Private,170913,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,<=50K
48,Federal-gov,47952,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
25,Private,453830,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Cuba,<=50K
18,Federal-gov,208175,10th,6,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,32,United-States,<=50K
50,Private,173959,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
32,Private,190419,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,?,<=50K
51,Private,246904,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,80,United-States,<=50K
27,Self-emp-not-inc,108842,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
38,Self-emp-not-inc,84071,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
54,Self-emp-not-inc,30206,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
51,?,99715,Assoc-acdm,12,Divorced,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
48,Private,237211,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
46,Private,254069,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
53,Private,310801,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7341,0,40,United-States,>50K
41,Private,210575,HS-grad,9,Never-married,Armed-Forces,Own-child,White,Female,0,0,40,United-States,<=50K
28,Local-gov,35373,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
60,Federal-gov,130895,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
32,Private,185522,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,<=50K
27,Private,144789,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,50,United-States,<=50K
51,Self-emp-not-inc,53560,Masters,14,Separated,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
42,Private,143955,9th,5,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,0,2205,35,Mexico,<=50K
26,Private,168593,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,65,United-States,>50K
50,Self-emp-not-inc,169164,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,<=50K
17,Private,111050,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
63,Private,113886,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
48,Private,105729,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
49,Private,193781,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
43,Self-emp-inc,144623,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States,<=50K
19,Private,248996,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K
46,Private,36866,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15312,0,45,United-States,>50K
42,State-gov,235918,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,<=50K
48,Self-emp-not-inc,168982,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,>50K
37,State-gov,99434,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,90202,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,38,China,<=50K
36,Private,210482,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
20,Private,383408,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
23,Private,222422,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
70,Self-emp-not-inc,271114,7th-8th,4,Widowed,Transport-moving,Unmarried,White,Male,0,0,6,United-States,<=50K
28,Federal-gov,260821,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,199943,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
43,Private,162397,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,140597,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,Germany,<=50K
