age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
43,Private,31604,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,Canada,>50K
27,Private,152641,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,103627,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
50,Private,120089,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,36636,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,30,United-States,<=50K
34,Private,363835,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,50,United-States,<=50K
65,Self-emp-not-inc,461219,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3626,0,10,United-States,<=50K
64,?,334071,10th,6,Widowed,?,Not-in-family,White,Female,0,0,6,United-States,<=50K
46,?,485415,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,>50K
63,Private,291501,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,35,United-States,<=50K
23,Private,231053,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,129004,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K
54,Private,176863,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,1417,38,United-States,<=50K
27,Private,260700,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
32,Private,131178,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,108902,Masters,14,Separated,Prof-specialty,Unmarried,White,Male,0,0,38,United-States,<=50K
33,Private,37297,10th,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,20,United-States,<=50K
38,Private,196592,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Male,0,0,46,United-States,<=50K
46,Private,34826,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,0,0,70,United-States,<=50K
63,Federal-gov,136918,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,8,United-States,<=50K
42,Private,177957,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,51922,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,25,United-States,<=50K
55,Private,247285,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,30,United-States,>50K
47,Private,129293,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
46,Private,203274,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
34,Private,256735,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,Cambodia,<=50K
28,Private,67431,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,65,United-States,<=50K
36,Private,182123,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,341686,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
25,State-gov,144022,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
56,Private,367429,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
33,Private,85705,Bachelors,13,Separated,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,30,United-States,<=50K
35,Private,133643,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
67,Private,263205,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,6,United-States,<=50K
90,Private,183385,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,0,0,36,United-States,<=50K
31,Private,138532,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,3706,0,40,United-States,<=50K
30,Private,56770,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,227763,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
28,Private,423925,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
27,Private,162534,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,114785,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,?,<=50K
56,Private,111491,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K
55,Private,501318,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
37,Local-gov,268659,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,117636,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
43,Private,195643,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,38,United-States,<=50K
36,Local-gov,87954,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
61,Private,188445,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1841,40,United-States,<=50K
45,Private,179356,11th,7,Separated,Transport-moving,Unmarried,White,Male,0,0,70,?,<=50K
42,Self-emp-not-inc,1212024,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
73,Private,87877,7th-8th,4,Widowed,Farming-fishing,Unmarried,Black,Female,0,0,40,United-States,<=50K
43,State-gov,151827,Masters,14,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,>50K
31,Local-gov,219856,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15739,0,65,United-States,>50K
26,Private,80866,11th,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Private,172386,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Male,0,2312,40,United-States,<=50K
32,Private,209220,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,155242,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
46,Local-gov,228086,Bachelors,13,Divorced,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
25,Private,227153,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,9172,0,40,Mexico,>50K
71,Private,172501,Preschool,1,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,1,United-States,<=50K
43,Local-gov,272042,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Guatemala,<=50K
48,Private,152996,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
49,Private,195860,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,52,United-States,<=50K
52,Private,161592,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
28,Federal-gov,230901,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,96331,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,South,<=50K
18,?,210235,11th,7,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
28,Self-emp-not-inc,295806,10th,6,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,50,South,<=50K
30,Private,40144,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,60,Philippines,<=50K
30,Self-emp-not-inc,316636,1st-4th,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Mexico,<=50K
39,Private,31721,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,113192,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Federal-gov,265796,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,?,>50K
48,Federal-gov,238115,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,46,United-States,<=50K
20,?,67641,Some-college,10,Never-married,?,Own-child,White,Male,0,0,12,United-States,<=50K
26,Local-gov,195891,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,2268,37,United-States,<=50K
42,Self-emp-not-inc,151695,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
43,Private,193111,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
26,?,276351,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,24,United-States,<=50K
62,State-gov,249419,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,175594,Bachelors,13,Never-married,Sales,Other-relative,White,Female,0,0,8,United-States,<=50K
40,Federal-gov,37942,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,211366,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
32,State-gov,130033,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,30,United-States,<=50K
31,Federal-gov,270828,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
44,Private,186240,Bachelors,13,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
26,Private,120868,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,36,Mexico,<=50K
51,Self-emp-not-inc,340686,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
39,Private,499479,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
17,Private,120600,7th-8th,4,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,20,United-States,<=50K
40,Private,110947,10th,6,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,20,?,<=50K
37,Private,143396,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
62,Private,473473,11th,7,Widowed,Transport-moving,Unmarried,Black,Female,0,0,40,United-States,<=50K
34,Private,450060,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1898,60,United-States,>50K
25,Private,146192,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,38,United-States,<=50K
31,Private,273789,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,200079,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
37,Private,236749,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,66159,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
43,Self-emp-not-inc,276179,Masters,14,Divorced,Sales,Unmarried,White,Female,0,1418,40,United-States,<=50K
25,Private,297386,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,177479,HS-grad,9,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
66,Private,215180,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1867,20,United-States,>50K
51,Private,230818,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
25,Private,287420,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K
43,Private,180754,10th,6,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,77377,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,United-States,<=50K
51,Self-emp-not-inc,166514,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
25,Private,161333,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
40,Private,34802,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,60,United-States,<=50K
31,Private,236658,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,13941,0,50,United-States,>50K
40,Self-emp-not-inc,180115,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
62,Private,312618,12th,8,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,?,>50K
51,Private,337021,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,149678,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15527,0,40,Iran,>50K
46,Private,180483,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
48,Self-emp-not-inc,176390,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Canada,<=50K
34,Private,268079,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Self-emp-not-inc,131227,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,65,United-States,>50K
18,Federal-gov,91870,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,640947,11th,7,Never-married,Craft-repair,Other-relative,White,Male,2933,0,50,United-States,<=50K
22,?,332798,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,213941,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
50,Private,256409,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1906,50,Taiwan,>50K
43,Local-gov,218194,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,231295,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
40,Private,73433,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,<=50K
27,?,113834,Some-college,10,Separated,?,Unmarried,Black,Male,0,0,40,United-States,<=50K
18,Private,187578,11th,7,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,47516,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
37,Private,61505,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K
39,Private,110902,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1496,35,United-States,<=50K
47,Private,126612,Assoc-voc,11,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Private,87891,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,109607,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
32,Private,113025,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,40,Puerto-Rico,<=50K
30,Private,116317,Assoc-voc,11,Never-married,Other-service,Not-in-family,Black,Female,0,0,38,United-States,<=50K
83,Private,129998,7th-8th,4,Never-married,Priv-house-serv,Other-relative,Black,Female,0,0,12,United-States,<=50K
67,Private,96369,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
52,Private,130219,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,<=50K
34,Private,168696,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,8,United-States,>50K
35,Private,149674,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,282074,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
41,Private,35684,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,51959,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
17,Private,287131,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States,<=50K
30,Private,177832,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1709,50,United-States,>50K
73,Self-emp-not-inc,286822,9th,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,Canada,<=50K
34,Private,114333,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
32,Local-gov,91984,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1897,60,United-States,>50K
68,?,260987,Bachelors,13,Separated,?,Unmarried,White,Female,0,0,20,United-States,<=50K
23,Private,254436,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,39,United-States,<=50K
26,Private,172280,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,123693,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,?,<=50K
25,Private,446103,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
30,Private,237953,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Other,Female,0,0,40,United-States,<=50K
22,Private,295288,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,274921,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,<=50K
42,Private,244005,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,5034,0,40,United-States,<=50K
18,Private,125595,9th,5,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,14,United-States,<=50K
50,Self-emp-inc,116427,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
17,Local-gov,88863,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
27,Private,113030,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,72,United-States,<=50K
43,Private,265657,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Female,0,0,50,United-States,<=50K
54,Private,202420,5th-6th,3,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,0,0,40,Italy,<=50K
45,Private,366918,Some-college,10,Married-spouse-absent,Other-service,Own-child,Black,Female,0,0,70,United-States,<=50K
24,Private,225672,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,4080,0,40,United-States,<=50K
65,Self-emp-not-inc,75271,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,49,United-States,<=50K
51,Private,109467,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
61,?,307454,Assoc-voc,11,Divorced,?,Not-in-family,White,Female,0,0,6,United-States,<=50K
26,Private,170661,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Italy,<=50K
38,Private,172785,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Female,2178,0,50,United-States,<=50K
35,Private,338973,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K
39,Private,277663,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
67,Self-emp-inc,159169,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,2387,40,United-States,>50K
53,Private,384899,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
24,Private,232376,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
55,?,203646,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K
25,State-gov,376870,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
64,?,145521,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,2,United-States,<=50K
68,?,160495,Bachelors,13,Divorced,?,Not-in-family,White,Male,4866,0,40,United-States,<=50K
44,Private,187719,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,70,United-States,<=50K
47,Private,207009,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,>50K
67,Self-emp-not-inc,205530,5th-6th,3,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,48,United-States,<=50K
32,Federal-gov,56637,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Germany,<=50K
40,Private,282358,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,El-Salvador,<=50K
50,Local-gov,403888,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1917,45,United-States,>50K
52,Federal-gov,182798,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,182537,10th,6,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K
56,Private,105563,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
33,Federal-gov,194426,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
38,Private,213686,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
38,Private,278765,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K
37,Private,189125,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K
52,Private,194022,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
19,Private,300804,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,20,United-States,<=50K
51,Private,275956,10th,6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K
28,Private,123112,Masters,14,Married-AF-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
35,Private,220194,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,45,United-States,<=50K
37,Private,231867,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,268259,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,52,Canada,<=50K
45,Local-gov,313261,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Germany,>50K
24,Private,185951,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
37,Private,367579,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K
17,Local-gov,132634,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,5,United-States,<=50K
59,Private,260651,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,>50K
48,Private,388521,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
33,Private,169172,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Male,0,0,40,Jamaica,<=50K
51,Private,30150,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
59,Self-emp-not-inc,73617,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
50,Private,300747,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Portugal,<=50K
24,Federal-gov,343704,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Self-emp-inc,59135,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
50,Private,149779,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Taiwan,>50K
32,Private,194969,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
41,Private,53310,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
45,Private,108519,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,50,United-States,<=50K
24,Private,132975,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,17,United-States,<=50K
33,Private,290678,10th,6,Separated,Other-service,Own-child,White,Male,0,0,35,Mexico,<=50K
47,Self-emp-not-inc,109594,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15378,0,60,United-States,>50K
32,Private,100993,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Male,0,0,42,United-States,<=50K
26,Self-emp-inc,289065,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,>50K
38,Private,110990,7th-8th,4,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K
57,Private,164266,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,45,United-States,<=50K
54,State-gov,434094,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
32,Private,79885,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,60,United-States,<=50K
31,Private,227542,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,222807,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
26,Federal-gov,48927,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
21,Self-emp-not-inc,187245,7th-8th,4,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,Mexico,<=50K
32,Federal-gov,199526,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K
25,Private,203373,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
60,State-gov,293386,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1909,40,United-States,>50K
90,Private,187676,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,48,United-States,<=50K
30,Self-emp-not-inc,361089,HS-grad,9,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,50,Japan,<=50K
24,Private,382585,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,2,Cuba,<=50K
34,Self-emp-inc,489844,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,>50K
19,Private,173152,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
30,Private,426992,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,204560,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50K
37,Private,469506,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,36,United-States,<=50K
22,Private,190395,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,48,United-States,<=50K
47,Local-gov,172236,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,>50K
44,Private,136339,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
24,Private,128379,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
65,Private,213284,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,>50K
