age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
21,Private,192368,Some-college,10,Never-married,Sales,Unmarried,Other,Female,0,0,25,Dominican-Republic,<=50K
30,Self-emp-not-inc,187772,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
33,Private,185450,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
18,Self-emp-not-inc,153206,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
38,Self-emp-inc,185658,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
34,State-gov,157859,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,166009,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,36,United-States,>50K
36,Federal-gov,109850,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,125302,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,8142,0,40,United-States,>50K
36,State-gov,78713,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,India,<=50K
29,?,167202,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
73,Private,143613,10th,6,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,12,United-States,<=50K
17,Private,160304,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
61,Federal-gov,272780,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
42,Self-emp-not-inc,199430,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,Columbia,<=50K
46,Private,86993,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,<=50K
42,Private,118014,Bachelors,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Taiwan,<=50K
44,Self-emp-inc,111542,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
23,Private,30931,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,<=50K
43,Local-gov,310952,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States,<=50K
41,Private,136543,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
24,Self-emp-not-inc,105620,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,?,278438,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,49808,7th-8th,4,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,45,United-States,<=50K
57,State-gov,20616,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
72,Self-emp-not-inc,154530,Some-college,10,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,130578,HS-grad,9,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
44,Private,229466,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K
39,Private,162293,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,5025,0,40,United-States,<=50K
36,Self-emp-not-inc,173769,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,161064,HS-grad,9,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,37,United-States,<=50K
34,Private,391916,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
31,Private,237779,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,Mexico,<=50K
43,Private,195138,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
38,Private,194771,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
23,Private,38529,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,40,England,<=50K
70,Private,119334,5th-6th,3,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
21,Private,443202,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,152301,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,<=50K
33,Private,293904,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,1900,40,United-States,>50K
52,Private,316634,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7441,0,45,United-States,>50K
73,?,201442,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
58,Federal-gov,202845,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
47,Private,435510,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
47,Private,175407,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
39,Self-emp-not-inc,102341,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
53,Federal-gov,95009,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
19,?,225486,Some-college,10,Never-married,?,Own-child,White,Male,0,0,25,United-States,<=50K
52,Private,234211,12th,8,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,84,Honduras,<=50K
40,?,148166,Masters,14,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,>50K
34,Self-emp-inc,182418,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
48,Private,204754,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,231754,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K
29,Private,189151,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,1671,50,United-States,<=50K
20,Private,189632,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,<=50K
48,Private,40763,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8045,0,50,United-States,>50K
40,Private,36142,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,33958,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,65,United-States,<=50K
62,Private,181057,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,2382,47,United-States,<=50K
31,State-gov,19122,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,24,United-States,>50K
25,State-gov,434392,Some-college,10,Separated,Prof-specialty,Own-child,White,Male,0,0,15,United-States,<=50K
22,Private,286585,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,10,United-States,<=50K
17,State-gov,237883,11th,7,Never-married,Protective-serv,Own-child,White,Male,0,0,8,United-States,<=50K
29,Private,305743,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,8445,0,44,United-States,>50K
24,Private,291186,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,158446,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,259185,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
27,Private,258853,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
32,Private,61510,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
39,Private,85234,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,<=50K
22,Private,174168,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,9,United-States,<=50K
19,Private,229081,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,15,United-States,<=50K
52,State-gov,150647,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
40,Self-emp-inc,239708,5th-6th,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,84,Dominican-Republic,>50K
23,Private,52590,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,<=50K
33,Private,117585,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7916,0,50,United-States,>50K
53,Private,143345,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,8216,0,50,United-States,>50K
55,Private,86232,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,389733,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,152970,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,99463,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
32,Private,35858,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,237312,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
54,Local-gov,320909,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,>50K
36,Private,371466,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,14795,0,40,United-States,>50K
38,Private,102012,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3126,0,45,United-States,>50K
33,Private,133219,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,40368,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1702,40,United-States,<=50K
33,Private,15996,12th,8,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,10,Philippines,<=50K
31,Self-emp-not-inc,507217,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
59,Private,273436,1st-4th,2,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,40,Mexico,<=50K
38,Private,206358,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,44,United-States,<=50K
55,Self-emp-inc,67017,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,13985,2224,40,United-States,>50K
41,Private,123590,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15787,0,45,United-States,>50K
51,Self-emp-not-inc,196587,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Germany,<=50K
66,Private,149413,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,6,United-States,>50K
32,Private,21959,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,1720,25,United-States,<=50K
44,Private,202543,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,7837,0,50,United-States,>50K
32,Federal-gov,213431,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
20,Private,107209,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,17,United-States,<=50K
84,Private,172043,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,Black,Female,0,1720,40,United-States,<=50K
33,Private,352245,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
32,Private,85080,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,>50K
18,Private,169218,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,15,?,<=50K
68,Self-emp-not-inc,111739,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,2450,0,5,United-States,<=50K
47,Local-gov,230503,Some-college,10,Separated,Tech-support,Unmarried,White,Male,0,0,32,United-States,<=50K
31,Private,240523,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,50,United-States,>50K
26,State-gov,247957,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
46,Private,176346,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,0,0,35,United-States,<=50K
59,Federal-gov,427310,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
45,Private,100024,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,33,United-States,<=50K
23,Private,142736,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
21,Self-emp-not-inc,244703,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
40,Private,35175,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
52,Private,46308,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3121,0,40,United-States,>50K
68,Self-emp-inc,84274,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,2411,65,United-States,>50K
21,Private,179453,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,<=50K
24,Private,324856,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,50,United-States,<=50K
39,Private,152791,Assoc-voc,11,Never-married,Other-service,Own-child,Black,Female,0,0,65,United-States,<=50K
37,State-gov,38599,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
37,Private,27263,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Iran,<=50K
34,Private,383027,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
44,Self-emp-not-inc,106971,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States,<=50K
71,Self-emp-not-inc,236363,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
20,Private,148329,Some-college,10,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,15,United-States,<=50K
51,Self-emp-not-inc,266394,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2436,60,United-States,>50K
21,Private,259578,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,<=50K
46,Private,31136,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
39,Private,108933,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
52,Self-emp-inc,196003,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
50,Private,328353,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Trinadad&Tobago,>50K
19,Private,130974,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,<=50K
36,Private,343086,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,85,Mexico,<=50K
54,?,144278,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,5381,0,15,United-States,>50K
51,Self-emp-not-inc,214088,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2010,40,United-States,<=50K
47,Self-emp-inc,381377,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
18,?,134074,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
49,Private,261245,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
67,Private,180130,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
39,Private,143670,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,174680,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,239060,11th,7,Never-married,Sales,Own-child,White,Male,0,0,33,United-States,<=50K
27,Private,98969,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
22,State-gov,220078,Assoc-acdm,12,Never-married,Protective-serv,Own-child,White,Female,0,0,20,United-States,<=50K
42,Private,344022,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,25,United-States,<=50K
49,Private,169214,Prof-school,15,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15181,0,45,United-States,>50K
19,Private,123630,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
46,Private,145648,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,204968,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
68,Private,187017,11th,7,Widowed,Handlers-cleaners,Not-in-family,Black,Female,2949,0,20,United-States,<=50K
67,Private,197281,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,424008,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico,<=50K
65,Private,217535,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Canada,<=50K
43,Local-gov,222309,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28,State-gov,206915,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,193809,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,35,United-States,<=50K
76,?,174747,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,32,United-States,<=50K
60,Private,260155,Bachelors,13,Widowed,Sales,Not-in-family,White,Female,0,0,63,United-States,<=50K
30,Private,119547,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
23,Private,286029,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28,State-gov,202816,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States,<=50K
62,Local-gov,188336,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
39,Private,30384,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,<=50K
45,Private,190816,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
71,Private,102682,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
36,Private,244120,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,48,United-States,<=50K
45,Self-emp-inc,84955,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
45,Private,191088,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,<=50K
46,Private,104619,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K
36,Private,116675,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
27,Private,306522,11th,7,Never-married,Transport-moving,Unmarried,White,Male,0,0,45,United-States,<=50K
49,Private,186849,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
19,Private,107942,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
28,Private,225096,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,35496,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
56,Private,150017,11th,7,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,>50K
38,Private,344211,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,298273,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
56,State-gov,244325,Bachelors,13,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,42,United-States,<=50K
52,Federal-gov,95787,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,243430,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,188647,HS-grad,9,Married-AF-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,>50K
31,State-gov,118078,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15109,0,32,United-States,>50K
38,Private,189775,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,256650,1st-4th,2,Separated,Transport-moving,Unmarried,Black,Male,0,0,30,?,<=50K
39,Private,39587,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,178355,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
26,Private,108122,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,216153,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,<=50K
59,Private,170401,1st-4th,2,Separated,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
18,Private,146314,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
26,Private,233402,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,Jamaica,<=50K
39,Private,197186,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
34,Federal-gov,178823,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
48,?,18812,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
46,Private,39885,7th-8th,4,Married-civ-spouse,Craft-repair,Wife,White,Female,2871,0,37,Canada,<=50K
29,Private,238541,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,257573,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Private,61574,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,55,?,<=50K
20,Private,140850,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
45,State-gov,200214,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,247230,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Local-gov,53232,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
21,Private,245399,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,2533,0,25,United-States,<=50K
25,Local-gov,410769,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,38,United-States,<=50K
20,Private,198702,Some-college,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,20,Taiwan,<=50K
17,?,56740,11th,7,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
43,Self-emp-inc,208669,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
35,Private,103917,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,38,Philippines,<=50K
60,Private,259830,5th-6th,3,Separated,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,<=50K
29,?,102965,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,32,United-States,<=50K
54,Private,164735,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
33,Private,278643,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
40,Private,102715,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,44,United-States,<=50K
29,Private,245706,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
27,Self-emp-not-inc,182526,Some-college,10,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,40,United-States,<=50K
33,Private,228446,Masters,14,Married-civ-spouse,Tech-support,Wife,White,Female,0,1979,35,United-States,>50K
25,Private,290669,1st-4th,2,Never-married,Transport-moving,Unmarried,White,Male,0,0,30,Mexico,<=50K
42,Private,169464,Masters,14,Divorced,Adm-clerical,Unmarried,White,Male,0,0,20,United-States,<=50K
35,Private,194053,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,55,United-States,<=50K
29,Private,121062,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,46,United-States,<=50K
47,Local-gov,58034,Assoc-acdm,12,Separated,Prof-specialty,Not-in-family,White,Female,0,1786,50,United-States,<=50K
60,Self-emp-inc,139408,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,>50K
52,Private,101191,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,251492,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,15,United-States,<=50K
51,Private,147887,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,<=50K
38,Private,185632,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,36,United-States,>50K
24,Private,68876,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,166818,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,35,Puerto-Rico,<=50K
29,Private,309641,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Nicaragua,<=50K
35,Private,163377,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
42,Private,296266,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,216111,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,1884,35,United-States,<=50K
28,Private,336866,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,<=50K
28,Private,239501,12th,8,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,286611,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
35,Local-gov,307605,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
53,Private,41589,7th-8th,4,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Haiti,<=50K
40,Private,342038,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,99999,0,80,United-States,>50K
37,Private,99072,10th,6,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,213816,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
40,Private,287513,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K
51,Private,103342,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1918,40,United-States,<=50K
41,Private,57399,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,>50K
58,Private,210337,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,13841,0,30,Italy,>50K
